id,syllable,tone,speaker,gender,filepath
8561,qián,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qián_Male_Voice_2_8561.mp3
8497,páng,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/páng_Male_Voice_2_8497.mp3
8501,páo,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/páo_Male_Voice_2_8501.mp3
8505,péi,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/péi_Male_Voice_2_8505.mp3
8509,pén,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pén_Male_Voice_2_8509.mp3
8513,péng,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/péng_Male_Voice_2_8513.mp3
8517,pí,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pí_Male_Voice_2_8517.mp3
8405,nén,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nén_Male_Voice_2_8405.mp3
8409,néng,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/néng_Male_Voice_2_8409.mp3
8413,ní,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/ní_Male_Voice_2_8413.mp3
8417,nián,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nián_Male_Voice_2_8417.mp3
8421,niáng,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/niáng_Male_Voice_2_8421.mp3
8425,niáo,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/niáo_Male_Voice_2_8425.mp3
8429,nié,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nié_Male_Voice_2_8429.mp3
8433,nín,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nín_Male_Voice_2_8433.mp3
8437,níng,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/níng_Male_Voice_2_8437.mp3
8441,niú,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/niú_Male_Voice_2_8441.mp3
8445,nóng,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nóng_Male_Voice_2_8445.mp3
8449,nóu,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nóu_Male_Voice_2_8449.mp3
8457,nuán,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nuán_Male_Voice_2_8457.mp3
846,kái,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kái_Female_Voice_1_846.mp3
8461,nún,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nún_Male_Voice_2_8461.mp3
8465,nuó,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nuó_Male_Voice_2_8465.mp3
8469,nǘ,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nǘ_Male_Voice_2_8469.mp3
8473,nvé,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nvé_Male_Voice_2_8473.mp3
8521,pián,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pián_Male_Voice_2_8521.mp3
8525,piáo,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/piáo_Male_Voice_2_8525.mp3
8529,pié,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pié_Male_Voice_2_8529.mp3
853,kán,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kán_Female_Voice_1_853.mp3
8533,pín,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pín_Male_Voice_2_8533.mp3
8537,píng,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/píng_Male_Voice_2_8537.mp3
8477,ó,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/ó_Male_Voice_2_8477.mp3
8481,óu,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/óu_Male_Voice_2_8481.mp3
8485,pá,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pá_Male_Voice_2_8485.mp3
8489,pái,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pái_Male_Voice_2_8489.mp3
8493,pán,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pán_Male_Voice_2_8493.mp3
8453,nú,2,Male Voice 2,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nú_Male_Voice_2_8453.mp3
9521,fá,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/fá_Male_Voice_3_9521.mp3
9525,fán,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/fán_Male_Voice_3_9525.mp3
9529,fáng,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/fáng_Male_Voice_3_9529.mp3
9533,féi,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/féi_Male_Voice_3_9533.mp3
9537,fén,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/fén_Male_Voice_3_9537.mp3
9421,dáng,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dáng_Male_Voice_3_9421.mp3
9425,dáo,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dáo_Male_Voice_3_9425.mp3
9429,dé,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dé_Male_Voice_3_9429.mp3
9433,déi,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/déi_Male_Voice_3_9433.mp3
9437,dén,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dén_Male_Voice_3_9437.mp3
9441,déng,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/déng_Male_Voice_3_9441.mp3
9445,dí,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dí_Male_Voice_3_9445.mp3
9449,diá,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/diá_Male_Voice_3_9449.mp3
9453,dián,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dián_Male_Voice_3_9453.mp3
9457,diáo,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/diáo_Male_Voice_3_9457.mp3
9461,dié,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dié_Male_Voice_3_9461.mp3
9465,díng,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/díng_Male_Voice_3_9465.mp3
9469,diú,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/diú_Male_Voice_3_9469.mp3
9541,féng,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/féng_Male_Voice_3_9541.mp3
9545,fó,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/fó_Male_Voice_3_9545.mp3
9549,fóu,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/fóu_Male_Voice_3_9549.mp3
9553,fú,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/fú_Male_Voice_3_9553.mp3
9557,gá,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/gá_Male_Voice_3_9557.mp3
9561,gái,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/gái_Male_Voice_3_9561.mp3
9473,dóng,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dóng_Male_Voice_3_9473.mp3
9477,dóu,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dóu_Male_Voice_3_9477.mp3
9481,dú,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dú_Male_Voice_3_9481.mp3
9485,duán,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/duán_Male_Voice_3_9485.mp3
9489,duí,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/duí_Male_Voice_3_9489.mp3
9493,dún,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dún_Male_Voice_3_9493.mp3
9497,duó,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/duó_Male_Voice_3_9497.mp3
950,kuán,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kuán_Female_Voice_1_950.mp3
9501,é,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/é_Male_Voice_3_9501.mp3
9505,éi,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/éi_Male_Voice_3_9505.mp3
9509,én,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/én_Male_Voice_3_9509.mp3
9513,éng,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/éng_Male_Voice_3_9513.mp3
9517,ér,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/ér_Male_Voice_3_9517.mp3
9405,cuó,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cuó_Male_Voice_3_9405.mp3
9409,dá,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dá_Male_Voice_3_9409.mp3
9413,dái,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dái_Male_Voice_3_9413.mp3
9417,dán,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/dán_Male_Voice_3_9417.mp3
942,kuái,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/kuái_Female_Voice_1_942.mp3
9401,cún,2,Male Voice 3,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/cún_Male_Voice_3_9401.mp3
6849,pái,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pái_Male_Voice_1_6849.mp3
685,huán,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/huán_Female_Voice_1_685.mp3
6853,pán,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pán_Male_Voice_1_6853.mp3
6857,páng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/páng_Male_Voice_1_6857.mp3
6861,páo,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/páo_Male_Voice_1_6861.mp3
6865,péi,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/péi_Male_Voice_1_6865.mp3
6869,pén,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pén_Male_Voice_1_6869.mp3
6873,péng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/péng_Male_Voice_1_6873.mp3
6905,póu,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/póu_Male_Voice_1_6905.mp3
6909,pú,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pú_Male_Voice_1_6909.mp3
6913,qí,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qí_Male_Voice_1_6913.mp3
6917,qiá,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qiá_Male_Voice_1_6917.mp3
6921,qián,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qián_Male_Voice_1_6921.mp3
6925,qiáng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qiáng_Male_Voice_1_6925.mp3
6929,qiáo,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qiáo_Male_Voice_1_6929.mp3
6357,hái,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/hái_Male_Voice_1_6357.mp3
6361,hán,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/hán_Male_Voice_1_6361.mp3
6365,háng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/háng_Male_Voice_1_6365.mp3
6369,háo,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/háo_Male_Voice_1_6369.mp3
637,héng,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/héng_Female_Voice_1_637.mp3
6373,hé,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/hé_Male_Voice_1_6373.mp3
6377,héi,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/héi_Male_Voice_1_6377.mp3
6381,hén,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/hén_Male_Voice_1_6381.mp3
6957,quán,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/quán_Male_Voice_1_6957.mp3
6961,qué,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qué_Male_Voice_1_6961.mp3
6965,qún,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qún_Male_Voice_1_6965.mp3
6969,rán,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/rán_Male_Voice_1_6969.mp3
6973,ráng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/ráng_Male_Voice_1_6973.mp3
6977,ráo,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/ráo_Male_Voice_1_6977.mp3
6877,pí,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pí_Male_Voice_1_6877.mp3
6881,pián,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pián_Male_Voice_1_6881.mp3
6885,piáo,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/piáo_Male_Voice_1_6885.mp3
6889,pié,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pié_Male_Voice_1_6889.mp3
6893,pín,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pín_Male_Voice_1_6893.mp3
6897,píng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/píng_Male_Voice_1_6897.mp3
6901,pó,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pó_Male_Voice_1_6901.mp3
6933,qié,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qié_Male_Voice_1_6933.mp3
6937,qín,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qín_Male_Voice_1_6937.mp3
6941,qíng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qíng_Male_Voice_1_6941.mp3
6945,qióng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qióng_Male_Voice_1_6945.mp3
6949,qiú,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qiú_Male_Voice_1_6949.mp3
6953,qú,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/qú_Male_Voice_1_6953.mp3
6825,nuó,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nuó_Male_Voice_1_6825.mp3
6829,nǘ,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nǘ_Male_Voice_1_6829.mp3
6833,nvé,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/nvé_Male_Voice_1_6833.mp3
6837,ó,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/ó_Male_Voice_1_6837.mp3
6841,óu,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/óu_Male_Voice_1_6841.mp3
6845,pá,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/pá_Male_Voice_1_6845.mp3
693,huáng,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/huáng_Female_Voice_1_693.mp3
7345,yáng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/yáng_Male_Voice_1_7345.mp3
7349,yáo,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/yáo_Male_Voice_1_7349.mp3
7353,yé,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/yé_Male_Voice_1_7353.mp3
7357,yí,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/yí_Male_Voice_1_7357.mp3
7361,yín,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/yín_Male_Voice_1_7361.mp3
7365,yíng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/yíng_Male_Voice_1_7365.mp3
7397,zá,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/zá_Male_Voice_1_7397.mp3
7401,zái,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/zái_Male_Voice_1_7401.mp3
7405,zán,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/zán_Male_Voice_1_7405.mp3
7409,záng,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/záng_Male_Voice_1_7409.mp3
741,jián,2,Female Voice 1,female,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/jián_Female_Voice_1_741.mp3
7413,záo,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/záo_Male_Voice_1_7413.mp3
7417,zé,2,Male Voice 1,male,/Users/bharath/Documents/Old_Desktop/Apps/Coursera/GTech/EdTech/Assignments/Project/Data/tone_perfect/tone_2/zé_Male_Voice_1_7417.mp3
